delivery_id,pickup_lat,pickup_lon,pickup_zipcode,dropoff_lat,dropoff_lon,dropoff_zipcode
1474057.0,40.76789,-73.9824,10019,40.7534083,-73.987422,10018
1313811.0,40.7348522861,-73.9910852909,10003,40.7367598,-73.9820477,10010
1295637.0,40.7293076394,-74.002468586,10014,40.7167271,-73.9897207,10002
1440472.0,40.7268601656,-73.9998016667,10012,40.7179434,-74.0046282,10013
1386050.0,40.7471899057,-73.985221982,10016,40.7521067,-73.9742463,10017
1447675.0,40.7217355716,-73.9959356643,10012,40.7342369,-73.9832243,10003
1281924.0,40.7515746772,-73.9709130435,10017,40.7656267,-73.9717588,10065
1392463.0,40.7332304028,-73.9875930548,10003,40.733381,-73.993585,10003
1489327.0,40.7219525594,-73.9977370006,10012,40.7255003,-74.0090733,10013
1409595.0,40.7173713,-73.9627764,11249,40.6935021,-73.9826156,11201
1344641.0,40.7476896614,-73.9863976093,10001,40.7348785863,-74.0069937538,10014
1365505.0,40.7450785894,-73.9888215065,10001,40.7640895971,-73.9748610291,10019
1297050.0,40.779598,-73.947388,10128,40.7816270238,-73.9828912263,10023
1379363.0,40.722092,-73.996612,10012,40.7461666,-73.988395,10001
1368934.0,40.7152793278,-74.0148603916,10282,40.7611548,-73.9978345,10036
1467797.0,40.7148369946,-74.0115960976,10007,40.7156475,-74.0098951,10007
1354831.0,40.7459631081,-74.0016972918,10011,40.77037,-73.966006,10021
1431692.0,40.7275189452,-73.9886713028,10003,40.7355464,-73.9790128,10010
1387544.0,40.7181942933,-74.0105574644,10013,40.7167197,-74.0122998,10007
1324907.0,40.7628577636,-73.9716190015,10022,40.7394247349,-74.0006884575,10011
1288346.0,40.7680617094,-73.9818477631,10019,40.7746194895,-73.9908370275,10069
1356147.0,40.7427619573,-73.9769232273,10016,40.7452784,-73.9770541,10016
1293358.0,40.7791260657,-73.9549048946,10028,40.7664555996,-73.9539927942,10021
1325812.0,40.7317954706,-73.9856725931,10003,40.728564,-73.9951237,10012
1323348.0,40.7338442029,-73.9930915833,10003,40.7209562733,-73.9992813497,10013
1464116.0,40.723576,-73.996316,10012,40.7239485,-74.0034475,10012
1416281.0,40.7275189452,-73.9886713028,10003,40.7305539,-73.9930526,10003
1295398.0,40.7418515395,-73.9924156666,10010,40.750534,-73.996755,10001
1478802.0,40.6937035825,-73.9857745171,11201,40.7085556,-73.9507414,11211
1415595.0,40.7167257648,-74.0082506455,10013,40.7101846,-74.0176786,10280
1436763.0,40.768488799,-73.9551821867,10021,40.7590487,-73.9653921,10022
1392890.0,40.7760831939,-73.9621715765,10075,40.77465,-73.945621,10028
1444943.0,40.7152793278,-74.0148603916,10282,40.727405,-73.991802,10003
1416391.0,40.6742509532,-73.9822941487,11215,40.6731063,-73.9713236,11217
1317856.0,40.7527676038,-73.9849376678,10018,40.7559398051,-73.9963912787,10018
1427776.0,40.7542177076,-73.983866674,10036,40.7606331,-73.9994245,10036
1482492.0,40.723955,-73.991829,10002,40.7262466,-73.9837265,10009
1306214.0,40.7261096571,-74.0024918632,10012,40.7110547,-74.0054923,10038
1333192.0,40.764217,-73.988321,10019,40.7619501,-73.9583408,10065
1295508.0,40.7680617094,-73.9818477631,10019,40.7709348,-73.9499952,10075
1456045.0,40.7190229685,-74.002345751,10013,40.7202117,-74.0021308,10013
1420339.0,40.778292364,-73.9811176158,10023,40.7856241778,-73.9810264393,10024
1462944.0,40.7261096571,-74.0024918632,10012,40.735294,-74.003609,10014
1482641.0,40.7261096571,-74.0024918632,10012,40.7258617,-74.009661,10013
1302550.0,40.7620943,-73.9604595,10065,40.7974758,-73.971842,10025
1274328.0,40.7246345744,-73.9984023571,10012,40.7435682,-73.9724053,10016
1400016.0,40.7215451248,-73.9888424267,10002,40.7315017,-73.9818367,10009
1470836.0,40.7215451248,-73.9888424267,10002,40.7280367753,-74.0017087665,10012
1293696.0,40.721323187,-74.009732008,10013,40.723361,-73.999911,10012
1462318.0,40.7640845314,-73.9704997985,10022,40.760192,-73.968869,10022
1388051.0,40.72681,-73.985329,10009,40.7168165,-74.0056525,10013
1394990.0,40.7361308776,-74.0006483042,10011,40.7520764,-74.0010156,10001
1342115.0,40.7760831939,-73.9621715765,10075,40.7668117,-73.9620469,10065
1318964.0,40.723955,-73.991829,10002,40.728606,-73.995143,10012
1475574.0,40.7821167,-73.9807391,10024,40.7821548,-73.9582185,10128
1386217.0,40.7618366806,-73.9604037201,10065,40.7666878,-73.9686943,10065
1488246.0,40.7515746772,-73.9709130435,10017,40.77037,-73.966006,10021
1394175.0,40.7152793278,-74.0148603916,10282,40.707769,-74.0098748,10005
1423877.0,40.7329359021,-73.9864435217,10003,40.7139538,-74.0096019,10007
1360297.0,40.7070578909,-74.0071603483,10038,40.7119156,-74.0085295,10007
1469188.0,40.745226,-73.998213,10011,40.732827,-73.996405,10011
1415513.0,40.7421959836,-73.9940016927,10011,40.727405,-73.991802,10003
1319910.0,40.7227485874,-73.9960619169,10012,40.7108333,-74.0055556,10038
1381673.0,40.72434,-73.99096,10003,40.7236764,-74.0107235,10013
1437534.0,40.7228416988,-73.994116469,10012,40.740235,-73.979647,10016
1333146.0,40.7193864133,-74.008692501,10013,40.710261,-74.0061052,10038
1347238.0,40.723019825,-73.995854,10012,40.7372808,-73.9912342,10003
1320586.0,40.7791260657,-73.9549048946,10028,40.7805901762,-73.9607977867,10028
1345834.0,40.74013,-73.985919,10010,40.740328,-73.988157,10010
1433815.0,40.739451209,-74.0065405976,10014,40.733975,-73.992395,10003
1450709.0,40.7227485874,-73.9960619169,10012,40.733975,-73.992395,10003
1302105.0,40.7441879543,-73.98753094,10016,40.7803554,-73.960014,10028
1342763.0,40.770845,-73.95979,10021,40.7707838,-73.96359,10021
1440713.0,40.7606544362,-73.9895827526,10036,40.734752,-74.000907,10014
1322487.0,40.7455245703,-73.9944378423,10001,40.7277032,-74.0070612,10014
1325325.0,40.7628577636,-73.9716190015,10022,40.7605599,-73.9990525,10036
1396694.0,40.7562564853,-73.9704653614,10022,40.7747567182,-73.9456769443,10028
1403462.0,40.7256189558,-74.0038951579,10013,40.7233295,-73.9915018,10002
1342168.0,40.779598,-73.947388,10128,40.725161,-73.989478,10003
1473730.0,40.7452993126,-73.9791375808,10016,40.7324282,-74.0080594,10014
1457802.0,40.7378276685,-73.9923620224,10011,40.728845,-73.996341,10012
1307267.0,40.723955,-73.991829,10002,40.7076019,-74.0128495,10006
1431707.0,40.7276066238,-73.9933532052,10012,40.7242815,-73.9978158,10012
1322803.0,40.687689,-73.970745,11238,40.6880925,-73.9792735,11217
1441786.0,40.7445639163,-73.9966300529,10011,40.7455363579,-73.9760362251,10016
1320077.0,40.732213,-73.988072,10003,40.7317538436,-73.9962107844,10003
1322451.0,40.727612,-74.007306,10014,40.725517,-74.010013,10013
1347947.0,40.7408843578,-73.9881986767,10010,40.740328,-73.988157,10010
1427780.0,40.7799300938,-73.9803349972,10023,40.767651,-73.966875,10065
1384127.0,40.7885491683,-73.9705330331,10024,40.7756957738,-73.9688253869,10023
1311664.0,40.7472170904,-74.0045608251,10011,40.7774477247,-73.9755724512,10023
1285508.0,40.7348522861,-73.9910852909,10003,40.7299366,-73.9978275,10012
1303998.0,40.7317954706,-73.9856725931,10003,40.737922,-73.989148,10003
1475296.0,40.7219899498,-73.9977478981,10012,40.7321536,-73.9885787,10003
1475825.0,40.7715149922,-73.9819121361,10023,40.767796,-73.991427,10019
1376402.0,40.723955,-73.991829,10002,40.7489573,-73.979587,10016
1277434.0,40.72951,-74.000865,10012,40.729904,-74.0071552,10014
1328983.0,40.7152793278,-74.0148603916,10282,40.7062054,-74.0085357,10005
1439111.0,40.7575138664,-73.9666128159,10022,40.759071,-73.975954,10022
1447305.0,40.7307503457,-74.0006643435,10012,40.7334953,-74.0005575,10014
1334140.0,40.7441879543,-73.98753094,10016,40.7342199,-73.9902554,10003
1294614.0,40.7393057273,-73.9862598722,10010,40.73925,-73.98784,10010
1356685.0,40.7382621973,-74.0022654111,10014,40.7164871,-74.0144537,10282
1412044.0,40.7760831939,-73.9621715765,10075,40.7667297,-73.9561113,10021
1304902.0,40.7432546145,-73.9840790213,10016,40.7443135,-73.9873139,10016
1452247.0,40.7140473134,-73.9549210668,11211,40.7071103063,-73.9440254309,11206
1301362.0,40.7268229975,-73.9854709756,10009,40.7342506,-73.9902123,10003
1428783.0,40.721323187,-74.009732008,10013,40.7253982146,-73.9945239075,10012
1441634.0,40.7192689255,-74.0087498848,10013,40.7163498458,-73.9875772969,10002
1488672.0,40.7361308776,-74.0006483042,10011,40.7328369,-74.0024302,10014
1300968.0,40.7493869791,-73.9954134365,10001,40.7322472148,-74.0091606137,10014
1279636.0,40.7406403393,-73.9878129959,10010,40.7301722,-73.9818933,10009
1401681.0,40.7791260657,-73.9549048946,10028,40.771343,-73.94882,10075
1476516.0,40.7711352093,-73.9596231031,10021,40.772944,-73.944998,10012
1288638.0,40.7628577636,-73.9716190015,10022,40.7415143,-73.9803769,10016
1424980.0,40.723096,-73.995774,10012,40.7469815,-73.9966167,10001
1437807.0,40.7275189452,-73.9886713028,10003,40.776967,-73.956245,10028
1475023.0,40.7261096571,-74.0024918632,10012,40.7204295,-73.984641,10002
1285276.0,40.7450785894,-73.9888215065,10001,40.728564,-73.9951237,10012
1314943.0,40.7840772564,-73.9776224098,10024,40.7775323,-73.9555778,10028
1409903.0,40.7342138549,-74.0062020293,10014,40.7225504,-74.0112438,10013
1403032.0,40.7152793278,-74.0148603916,10282,40.7257574,-74.0079917,10013
1416028.0,40.730178,-74.0003224,10012,40.7306874392,-73.9951779772,10003
1279888.0,40.7452993126,-73.9791375808,10016,40.731642,-74.00127,10014
1474815.0,40.7821167,-73.9807391,10024,40.7900392,-73.953884,10029
1346136.0,40.7219525594,-73.9977370006,10012,40.7262985,-73.9995598,10012
1481125.0,40.7200415289,-74.0085318264,10013,40.7254461,-73.9944599,10012
1349588.0,40.7871496009,-73.9717223122,10024,40.808234,-73.951232,10027
1356617.0,40.776381,-73.956388,10028,40.7808983221,-73.9564308059,10128
1487031.0,40.7475357073,-73.9862196989,10001,40.750182,-73.984106,10018
1471012.0,40.7400387954,-73.9859890938,10010,40.7455085,-73.9905429,10001
1435588.0,40.7794142432,-73.98349937,10023,40.7653408,-73.9619454,10065
1417152.0,40.7602884022,-73.963089937,10022,40.7321893,-73.991945,10003
1450315.0,40.779598,-73.947388,10128,40.7456461,-73.9785464,10016
1440923.0,40.72254287,-73.9977693558,10012,40.7165169051,-73.9859236046,10002
1290959.0,40.6779007698,-73.9730768253,11217,40.6798532919,-73.9816074837,11217
1423237.0,40.7631658847,-73.9770197817,10019,40.7521903,-73.9778279,10017
1273081.0,40.7639606841,-73.9787645285,10019,40.764593,-73.964821,10065
1322831.0,40.7420454509,-74.0007618999,10011,40.7521725,-74.0051432,10001
1307411.0,40.72434,-73.99096,10003,40.7307693,-73.9913223,10003
1348878.0,40.7760831939,-73.9621715765,10075,40.7735505,-73.9460707,10028
1388052.0,40.72434,-73.99096,10003,40.7242018,-74.0002812,10012
1360829.0,40.7411144339,-73.9906501942,10010,40.7326321531,-73.9950034639,10003
1398254.0,40.7711352093,-73.9596231031,10021,40.7704492,-73.9577275,10021
1382391.0,40.7162409338,-73.9886820316,10002,40.720496,-73.982692,10002
1360845.0,40.735676762,-73.9938295281,10003,40.735348,-73.983264,10003
1391027.0,40.7247436422,-73.9986615555,10012,40.7355881,-74.0035423,10014
1414308.0,40.7152793278,-74.0148603916,10282,40.7339894571,-74.0097063027,10014
1279637.0,40.7356275268,-74.0075448222,10014,40.7297815,-73.9971527,10012
1363059.0,40.72681,-73.985329,10009,40.7677253,-73.9915642,10019
1335273.0,40.7711352093,-73.9596231031,10021,40.7477972,-73.9809609,10016
1398208.0,40.7559882488,-73.9807732633,10036,40.7677253,-73.9915642,10019
1382323.0,40.7606544362,-73.9895827526,10036,40.750741,-74.0022157,10001
1287722.0,40.7821167,-73.9807391,10024,40.7797171,-73.9876508,10069
1422727.0,40.7261096571,-74.0024918632,10012,40.7274345,-74.0059484,10014
1288056.0,40.771568712,-73.9527868292,10075,40.7576873554,-73.9618138688,10022
1405539.0,40.7361308776,-74.0006483042,10011,40.7253070297,-73.9944524224,10012
1360855.0,40.7359514105,-74.0017604163,10014,40.751855989,-73.9945370149,10001
1279338.0,40.7562564853,-73.9704653614,10022,40.7540139905,-73.9930643272,10018
1475643.0,40.7348522861,-73.9910852909,10003,40.738581,-73.983679,10010
1292640.0,40.7268460406,-73.9889572061,10003,40.71554,-73.991822,10002
1398882.0,40.7482696635,-73.9881939218,10001,40.7598179,-73.98764,10036
1299845.0,40.7445639163,-73.9966300529,10011,40.7454554,-73.9769235,10016
1301625.0,40.7860171236,-73.9784718253,10024,40.7467644,-73.9903014,10001
1369655.0,40.7604069699,-73.9948940277,10036,40.7752637204,-73.9897596294,10069
1376218.0,40.7146383077,-74.0083361349,10007,40.778345,-73.96224,10028
1462190.0,40.7336337818,-73.9877692361,10003,40.7294661,-73.9787801,10009
1371397.0,40.7876131096,-73.9771230895,10024,40.782797,-73.984308,10023
1451398.0,40.723955,-73.991829,10002,40.7305539,-73.9930526,10003
1472868.0,40.76789,-73.9824,10019,40.7512572874,-74.0056337603,10001
1419888.0,40.736897,-73.995727,10011,40.7389129,-73.98776,10010
1445794.0,40.7355189134,-73.9795303345,10010,40.7308814,-73.9937801,10003
1439315.0,40.7871496009,-73.9717223122,10024,40.778688,-73.976369,10023
1349993.0,40.7903997576,-73.9747125594,10024,40.7704679,-73.9826253,10023
1325220.0,40.738768706,-73.9886415626,10003,40.7614613,-73.9991756,10036
1462060.0,40.7261096571,-74.0024918632,10012,40.72269415,-73.9945400946,10012
1284861.0,40.72434,-73.99096,10003,40.755679,-73.977177,10017
1372435.0,40.751681,-73.974069,10017,40.7658681,-73.9631906,10065
1382800.0,40.7459631081,-74.0016972918,10011,40.7448369,-73.9919763,10001
1379299.0,40.759659,-73.966097,10022,40.7644385,-73.9581596,10065
1456489.0,40.7264131828,-73.9938211441,10012,40.7268586,-73.9959607,10012
1317024.0,40.7220883749,-73.9405888466,11222,40.690344,-73.9512869,11205
1462290.0,40.7213537497,-73.997525294,10012,40.726895426,-73.9959644616,10012
1475074.0,40.6656108642,-73.9826442375,11215,40.72478,-73.980463,10009
1476516.0,40.7711352093,-73.9596231031,10021,40.772944,-73.944998,10012
1396487.0,40.721294,-73.983994,10002,40.7051959,-74.0100807,10005
1313755.0,40.7241958783,-73.9511222087,11222,40.701183,-73.928499,11206
1365856.0,40.7152793278,-74.0148603916,10282,40.725623,-73.991532,10003
1440604.0,40.7261096571,-74.0024918632,10012,40.724888,-74.010099,10013
1395423.0,40.7288358288,-73.9882972237,10003,40.7470189017,-73.9909219683,10001
1357774.0,40.7606544362,-73.9895827526,10036,40.7470189017,-73.9909219683,10001
1374035.0,40.74174,-73.99365,10010,40.7588318,-73.9838496,10036
1436294.0,40.7450785894,-73.9888215065,10001,40.7417398,-73.9968328,10011
1382960.0,40.7342138549,-74.0062020293,10014,40.7319331,-73.9998831,10011
1357860.0,40.6779007698,-73.9730768253,11217,40.6816635188,-73.9762691037,11217
1280728.0,40.7589387638,-73.9685311334,10022,40.7666544,-73.9528472,10021
1303669.0,40.72434,-73.99096,10003,40.729956,-73.993736,10003
1304010.0,40.7373561687,-73.9906668663,10003,40.7324375,-73.9803809,10009
1288175.0,40.7293076394,-74.002468586,10014,40.7516058,-74.003115,10001
1356855.0,40.7317954706,-73.9856725931,10003,40.7455209,-73.990467,10001
1332846.0,40.744607141,-73.9907419682,10010,40.7736712,-73.9583353,10075
1274869.0,40.7291104035,-73.9842454556,10003,40.732988,-73.994767,10003
1309948.0,40.7430754235,-73.989146592,10010,40.7109442,-74.0163211,10280
1284817.0,40.7555796428,-73.9708614349,10022,40.780774,-73.9542921,10128
1303851.0,40.7714912475,-73.9563341451,10075,40.769741,-73.950796,10162
1307639.0,40.737888,-73.99646,10011,40.722746,-73.998857,10012
1402946.0,40.72885234,-74.0052902699,10014,40.7225511642,-74.0103022372,10013
1320586.0,40.7791260657,-73.9549048946,10028,40.7805901762,-73.9607977867,10028
1315303.0,40.7527676038,-73.9849376678,10018,40.7715001059,-73.9898640829,10019
1411273.0,40.7275189452,-73.9886713028,10003,40.728564,-73.9951237,10012
1376681.0,40.7140473134,-73.9549210668,11211,40.7133904472,-73.9490199555,11211
1333250.0,40.7821167,-73.9807391,10024,40.7165872,-74.0048064,10013
1280975.0,40.7193864133,-74.008692501,10013,40.727405,-73.991802,10003
1378767.0,40.7644721364,-73.9664304256,10065,40.7649319924,-73.9610130463,10065
1372722.0,40.7446662425,-73.9833444134,10016,40.780774,-73.9542921,10128
1337377.0,40.747525427,-73.9861062393,10001,40.775207,-73.990227,10069
1375179.0,40.7215451248,-73.9888424267,10002,40.80409542,-73.9650105683,10025
1282357.0,40.7140473134,-73.9549210668,11211,40.7162977459,-73.9471555758,11211
1375109.0,40.7193864133,-74.008692501,10013,40.7216954,-74.0040441,10013
1342148.0,40.779598,-73.947388,10128,40.723729,-74.0040761,10013
1279862.0,40.779598,-73.947388,10128,40.7383903959,-74.0087171381,10014
1287404.0,40.7445639163,-73.9966300529,10011,40.7421182845,-74.0024295471,10011
1300293.0,40.7714912475,-73.9563341451,10075,40.794558,-73.943726,10029
1327863.0,40.7479660429,-73.9871264666,10001,40.7609272235,-73.9653889715,10022
1360505.0,40.7418596683,-73.9904737473,10010,40.7446867,-73.9872811,10016
1289615.0,40.7419432,-73.9899063,10010,40.7438455,-73.9876416,10010
1401414.0,40.723019825,-73.995854,10012,40.7214473503,-74.0110198606,10013
1420184.0,40.7791260657,-73.9549048946,10028,40.780774,-73.9542921,10128
1326413.0,40.7271774617,-74.0004837513,10012,40.7163498458,-73.9875772969,10002
1320743.0,40.7291104035,-73.9842454556,10003,40.760557,-73.972888,10022
1351412.0,40.7275189452,-73.9886713028,10003,40.7459771,-73.991553,10001
1288823.0,40.7261096571,-74.0024918632,10012,40.7110456479,-74.0055484656,10038
1462824.0,40.7193864133,-74.008692501,10013,40.7227669566,-73.9958833906,10012
1281191.0,40.7452993126,-73.9791375808,10016,40.7740643494,-73.9806297254,10023
1412538.0,40.758456775,-73.9891404661,10036,40.764787,-73.982596,10019
1399152.0,40.7760831939,-73.9621715765,10075,40.766728394,-73.9527862074,10021
1347893.0,40.770674226,-73.9661147561,10021,40.756049,-73.972547,10017
1431687.0,40.7264131828,-73.9938211441,10012,40.7260641,-73.9897793,10003
1320406.0,40.7114998582,-73.9628791809,11211,40.7185653854,-73.9641773215,11249
1415944.0,40.7213537497,-73.997525294,10012,40.7450074628,-74.0005124869,10011
1315138.0,40.7618366806,-73.9604037201,10065,40.7449871,-73.9772984,10016
1398111.0,40.7329359021,-73.9864435217,10003,40.748977674,-73.9901924628,10001
1411501.0,40.7429231089,-74.0074243156,10011,40.7718956,-73.9520593,10075
1457732.0,40.7530051344,-73.9964177194,10001,40.7436196,-73.9752874,10016
1389506.0,40.735725,-73.9871264666,10003,40.7381319038,-73.9873274782,10003
1357496.0,40.7634462798,-73.965230848,10065,40.7856999,-73.9497935,10029
1362218.0,40.7569530665,-73.9772321366,10017,40.7644388,-73.9733545,10019
1281202.0,40.7193864133,-74.008692501,10013,40.7183876,-74.0044087,10013
1348027.0,40.7840772564,-73.9776224098,10024,40.7760661,-73.9443896,10128
1449506.0,40.7396121422,-74.00623646,10014,40.7167197,-74.0122998,10007
1391347.0,40.7193864133,-74.008692501,10013,40.7217556,-74.0040349,10013
1407264.0,40.7445639163,-73.9966300529,10011,40.7534080679,-73.9875873178,10018
1416345.0,40.7450785894,-73.9888215065,10001,40.7366458,-73.9934247,10011
1296346.0,40.722166411,-73.9883488745,10002,40.723324,-73.991335,10002
1324885.0,40.7408843578,-73.9881986767,10010,40.7469686,-73.9904406,10001
1475879.0,40.779598,-73.947388,10128,40.7093232,-74.0158665,10280
1337074.0,40.723955,-73.991829,10002,40.7235721692,-74.010858124,10013
1414672.0,40.733012218,-74.000056049,10014,40.7233295,-73.9915018,10002
1299238.0,40.7462790633,-73.9979499581,10001,40.7224364,-73.9883524,10002
1324575.0,40.732213,-73.988072,10003,40.776967,-73.956245,10028
1440078.0,40.7475512981,-73.9811405726,10016,40.762309,-73.9739779,10022
1408190.0,40.7239251504,-73.9969110489,10012,40.720116,-73.999297,10013
1315182.0,40.7140473134,-73.9549210668,11211,40.716295,-73.955721,11211
1345129.0,40.7144640865,-73.9991158247,10013,40.744244623,-73.9790123329,10016
1321056.0,40.7475357073,-73.9862196989,10001,40.7443135,-73.9873139,10016
1283587.0,40.7678423183,-73.9557981491,10021,40.7682111869,-73.9574815794,10021
1345012.0,40.723019825,-73.995854,10012,40.7339249279,-73.9950339491,10003
1297930.0,40.7321981288,-73.981812058,10009,40.731792,-73.9875908,10003
1299168.0,40.7264131828,-73.9938211441,10012,40.7260641,-73.9897793,10003
1469557.0,40.7261096571,-74.0024918632,10012,40.734203,-73.996025,10011
1362581.0,40.7408986587,-74.0049395658,10014,40.7447833,-73.9860074,10016
1342543.0,40.7291104035,-73.9842454556,10003,40.718204,-73.992233,10002
1365565.0,40.72813,-73.98202,10009,40.727405,-73.991802,10003
1446825.0,40.7152793278,-74.0148603916,10282,40.7045575,-74.0075814,10005
1345347.0,40.7450785894,-73.9888215065,10001,40.741349,-74.0019021,10011
1295399.0,40.7714912475,-73.9563341451,10075,40.7668663,-73.960956,10065
1436140.0,40.7275189452,-73.9886713028,10003,40.7382752,-73.9822849,10010
1399562.0,40.7388675545,-74.0027474503,10014,40.7455793,-74.0053357,10011
1384053.0,40.7791260657,-73.9549048946,10028,40.7668663,-73.960956,10065
1294213.0,40.7799300938,-73.9803349972,10023,40.783625,-73.949077,10128
1461066.0,40.7606544362,-73.9895827526,10036,40.743701,-73.987386,10010
1285083.0,40.778504,-73.982092,10023,40.7805985322,-73.9790155109,10023
1398715.0,40.7848773443,-73.9559266089,10128,40.773668,-73.9625049,10021
1362496.0,40.726269,-73.984062,10009,40.72478,-73.980463,10009
1370631.0,40.7471835553,-73.9771058716,10016,40.748395,-73.9798689,10016
1386666.0,40.7507705804,-73.9871149885,10018,40.7513825,-73.9862318,10018
1285907.0,40.770674226,-73.9661147561,10021,40.7638694,-73.9629729,10065
1432665.0,40.758332169,-73.9660458803,10022,40.76745,-73.992028,10019
1419964.0,40.764703,-73.974955,10019,40.710655,-73.9639484,11249
1323209.0,40.723019825,-73.995854,10012,40.7532798,-73.9868297,10018
1350214.0,40.73719,-73.996953,10011,40.7380615616,-73.9977364275,10011
1450406.0,40.7200415289,-74.0085318264,10013,40.7239485,-74.0034475,10012
1412602.0,40.764135025,-73.9811922254,10019,40.767588,-73.983148,10019
1317106.0,40.7779396717,-73.9547097351,10028,40.7774477247,-73.9755724512,10023
1307410.0,40.735725,-73.9871264666,10003,40.7637061895,-73.9745571416,10019
1434086.0,40.7358928721,-74.0052044392,10014,40.7647037618,-73.9760547671,10019
1397194.0,40.7261096571,-74.0024918632,10012,40.7874895,-73.9541818,10128
1362282.0,40.7589387638,-73.9685311334,10022,40.7679804,-73.9648903,10065
1462275.0,40.7342138549,-74.0062020293,10014,40.724888,-74.010099,10013
1279251.0,40.7338442029,-73.9930915833,10003,40.735318,-73.988473,10003
1488887.0,40.7275189452,-73.9886713028,10003,40.7139538,-74.0096019,10007
1379264.0,40.7452993126,-73.9791375808,10016,40.7715363,-73.9506762,10075
1396853.0,40.7445639163,-73.9966300529,10011,40.7606982,-73.9668485,10022
1380820.0,40.7348522861,-73.9910852909,10003,40.7437464081,-73.987871455,10010
1340632.0,40.7317954706,-73.9856725931,10003,40.7335117,-73.9881647,10003
1439403.0,40.7602949154,-73.9773698802,10103,40.7665908,-73.9709568,10065
1288210.0,40.7223070664,-73.987351656,10002,40.7878374,-73.9679583,10024
1314509.0,40.7261096571,-74.0024918632,10012,40.726699,-74.0018599,10012
1292684.0,40.74540596,-74.002022,10011,40.7356342,-74.0050767,10014
1357900.0,40.744381,-73.996292,10011,40.7356792,-73.9967112,10011
1383994.0,40.7217355716,-73.9959356643,10012,40.7342199,-73.9902554,10003
1360473.0,40.7152793278,-74.0148603916,10282,40.7261905,-73.9964973,10012
1300541.0,40.7227485874,-73.9960619169,10012,40.723361,-73.999911,10012
1440973.0,40.7336337818,-73.9877692361,10003,40.7131676,-73.9782051,10002
1461583.0,40.713816,-73.961732,11211,40.7458729204,-73.9946665429,10001
1405366.0,40.7152793278,-74.0148603916,10282,40.7225744455,-74.0102459772,10013
1413733.0,40.7293076394,-74.002468586,10014,40.7408519,-73.9974172,10011
1478733.0,40.7625950457,-73.9869141226,10019,40.7040072,-73.986759,11201
1319763.0,40.7368277598,-73.9906454086,10003,40.7520288,-73.9858042,10018
1482593.0,40.7275189452,-73.9886713028,10003,40.7301908825,-74.0036013164,10014
1324784.0,40.7264131828,-73.9938211441,10012,40.724037,-74.00264,10012
1461612.0,40.7760831939,-73.9621715765,10075,40.773544353,-73.9458304066,10028
1470636.0,40.7628577636,-73.9716190015,10022,40.7718956,-73.9520593,10075
1364813.0,40.7297909,-74.0005893,10012,40.7348753,-73.9892251,10003
1461630.0,40.732213,-73.988072,10003,40.7202117,-74.0021308,10013
1488086.0,40.7446662425,-73.9833444134,10016,40.7640334,-73.9770219,10019
1389791.0,40.778504,-73.982092,10023,40.784163,-73.977919,10024
1457468.0,40.7223070664,-73.987351656,10002,40.7389323,-74.0088234,10014
1387588.0,40.7227054927,-73.9981985092,10012,40.7275162,-73.9845618,10009
1349640.0,40.7193864133,-74.008692501,10013,40.7839368562,-73.9706360054,10024
1399676.0,40.7152793278,-74.0148603916,10282,40.725135,-74.002087,10012
1327855.0,40.7302526629,-73.986489434,10003,40.7336988,-73.9775482,10009
1420235.0,40.7675315704,-73.9825064977,10019,40.7709609,-73.9875796,10023
1428512.0,40.7358722881,-73.9876646158,10003,40.7394489,-73.9872059,10010
1293972.0,40.7275189452,-73.9886713028,10003,40.7362567507,-74.0049162011,10014
1278702.0,40.7420620786,-74.0051805822,10011,40.746768,-74.00721,10011
1373543.0,40.732213,-73.988072,10003,40.778028,-73.953851,10028
1326445.0,40.7380334764,-74.0019268352,10011,40.743635,-74.006331,10011
1374943.0,40.7163517778,-74.0130650941,10007,40.724692833,-74.0084475956,10013
1332159.0,40.7469623076,-73.984848061,10016,40.7640334,-73.9770219,10019
1461207.0,40.7604069699,-73.9948940277,10036,40.7179615,-74.0110788,10013
1358211.0,40.7455111365,-73.9776051919,10016,40.7287244,-73.9936446,10003
1392597.0,40.7714912475,-73.9563341451,10075,40.7740023,-73.9530184,10028
1296082.0,40.7246345744,-73.9984023571,10012,40.7281228,-73.999709,10012
1285461.0,40.7140473134,-73.9549210668,11211,40.7159356,-73.9656966,11249
1342484.0,40.7317954706,-73.9856725931,10003,40.7437515441,-73.9776492561,10016
1387892.0,40.73830504,-73.9930088747,10011,40.7509621,-73.9852368,10018
1421494.0,40.8044042737,-73.9664304366,10025,40.800383,-73.95099,10026
1390926.0,40.7650626741,-73.961184334,10065,40.772408,-73.952949,10075
1307771.0,40.7512908,-73.9765107,10017,40.771439,-73.981022,10023
1282272.0,40.7676529121,-73.982925456,10019,40.7488275508,-73.9901389528,10001
1374826.0,40.7450785894,-73.9888215065,10001,40.7458979,-74.0032669,10011
1339564.0,40.7368277598,-73.9906454086,10003,40.728606,-73.995143,10012
1333731.0,40.7219795797,-73.9881482142,10002,40.8260054,-73.9519318,10031
1356911.0,40.6877634336,-74.0012324658,11201,40.6873549,-73.970954,11238
1487030.0,40.7162409338,-73.9886820316,10002,40.7103768,-74.0104657,10007
1420802.0,40.7606544362,-73.9895827526,10036,40.7363564,-73.9808007,10010
